Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
FBgn0082975	snoRNA:Psi28S-3305b	3R	+	28602340	28602489	0.0	0.0	0.0
FBgn0052856	CG32856	3R	-	15964678	15965351	0.0	0.0	0.0
FBgn0038558	CG12347	3R	+	17906445	17907451	0.0	0.0	0.0
FBgn0011745	Arp1	3R	+	12691743	12694232	0.0	0.0	0.0
FBgn0014135	bnl	3R	-	19794073	19836817	0.0	0.0	0.0
FBgn0038466	CG8907	3R	+	17008269	17012533	0.0	0.0	0.0
FBgn0028646	aralar1	3R	-	30445635	30455867	0.0	0.0	0.0
FBgn0004595	pros	3R	+	11328480	11407627	0.0	0.0	0.0
FBgn0038610	CG7675	3R	-	18378124	18381178	0.0	0.0	0.0
FBgn0002783	mor	3R	-	15968134	15972913	0.0	0.0	0.0
FBgn0039139	Ime4	3R	+	24032157	24034257	0.0	0.0	0.0
FBgn0001149	GstD1	3R	-	12367817	12369268	0.0	0.0	0.0
FBgn0086901	cv-c	3R	-	14391683	14481713	0.0	0.0	0.0
FBgn0039494	grass	3R	+	27157948	27159781	0.0	0.0	0.0
FBgn0038366	CG4576	3R	+	15825747	15830321	0.0	0.0	0.0
FBgn0267314	CR45750	3R	+	16800600	16801203	0.0	0.0	0.0
FBgn0038961	CG13850	3R	-	22408566	22410915	0.0	0.0	0.0
FBgn0264906	CR44097	3R	+	24054391	24055092	0.0	0.0	0.0
FBgn0039051	CG17109	3R	+	23095690	23097240	0.0	0.0	0.0
FBgn0264844	CR44052	3R	-	23706361	23707146	0.0	0.0	0.0
FBgn0264905	CR44096	3R	+	21720967	21723234	0.0	0.0	0.0
FBgn0039131	CG12268	3R	-	23943628	23948424	0.0	0.0	0.0
FBgn0262290	mir-iab-8	3R	-	16856275	16856342	0.0	0.0	0.0
FBgn0051002	CG31002	3R	-	31393582	31395304	0.0	0.0	0.0
FBgn0026753	Vha13	3R	-	19643018	19644386	0.0	0.0	0.0
FBgn0259821	CG42402	3R	+	4077939	4104326	0.0	0.0	0.0
FBgn0015770	MstProx	3R	-	7365939	7369305	0.0	0.0	0.0
FBgn0267612	CR45950	3R	-	24439867	24440510	0.0	0.0	0.0
FBgn0022943	Cbp20	3R	+	18164661	18165439	0.0	0.0	0.0
FBgn0086346	ALiX	3R	-	27696466	27700110	0.0	0.0	0.0
FBgn0039877	CG2118	3R	-	31790592	31793907	0.0	0.0	0.0
FBgn0039288	CG13653	3R	+	25195527	25196531	0.0	0.0	0.0
FBgn0037412	Osi4	3R	-	6218318	6221781	0.0	0.0	0.0
FBgn0039698	CG7789	3R	+	29803196	29804389	0.0	0.0	0.0
FBgn0038629	CG14304	3R	-	18592801	18621327	0.0	0.0	0.0
FBgn0266181	CRG	3R	-	21783540	21786208	0.0	0.0	0.0
FBgn0264896	CR44087	3R	+	21845453	21846711	0.0	0.0	0.0
FBgn0040531	CG11741	3R	-	8528423	8528877	0.0	0.0	0.0
FBgn0261885	osa	3R	-	17687818	17718350	0.0	0.0	0.0
FBgn0267206	CR45646	3R	+	22539996	22541279	0.0	0.0	0.0
FBgn0038886	CG6475	3R	-	21397781	21399742	0.0	0.0	0.0
FBgn0039584	beat-VI	3R	+	28418208	28474814	0.0	0.0	0.0
FBgn0037250	CG1074	3R	+	4433965	4436175	0.0	0.0	0.0
FBgn0038582	CG7988	3R	+	18220526	18221473	0.0	0.0	0.0
FBgn0038199	CCHa1	3R	-	14092504	14096835	0.0	0.0	0.0
FBgn0051431	CG31431	3R	+	21870681	21873640	0.0	0.0	0.0
FBgn0038473	Ns1	3R	-	17070523	17072675	0.0	0.0	0.0
FBgn0037939	CG14718	3R	+	11700614	11702720	0.0	0.0	0.0
FBgn0265426	CR44338	3R	+	7263440	7264292	0.0	0.0	0.0
FBgn0267134	CR45574	3R	+	8546910	8547385	0.0	0.0	0.0
FBgn0039013	CG4813	3R	-	22724884	22726414	0.0	0.0	0.0
FBgn0040679	CG11373	3R	-	5960294	5960987	0.0	0.0	0.0
FBgn0261792	snRNP-U1-C	3R	-	18982964	18983650	0.0	0.0	0.0
FBgn0051588	tRNA:CR31588	3R	+	13797953	13798025	0.0	0.0	0.0
FBgn0026257	cav	3R	+	24221103	24223528	0.0	0.0	0.0
FBgn0267720	CR46053	3R	+	17432381	17432870	0.0	0.0	0.0
FBgn0038394	CG10264	3R	+	16043498	16044832	0.0	0.0	0.0
FBgn0039182	CG5728	3R	-	24328455	24333316	0.0	0.0	0.0
FBgn0037710	CG9393	3R	-	9561583	9563673	0.0	0.0	0.0
FBgn0038889	CG7922	3R	+	21482325	21487444	0.0	0.0	0.0
FBgn0038113	CG11668	3R	+	13038375	13040184	0.0	0.0	0.0
FBgn0039749	CG11498	3R	-	30153022	30160473	0.0	0.0	0.0
FBgn0040670	e(y)2b	3R	+	7093935	7094727	0.0	0.0	0.0
FBgn0037317	CG14667	3R	+	5375022	5376460	0.0	0.0	0.0
FBgn0038080	CG12279	3R	+	12705094	12705818	0.0	0.0	0.0
FBgn0053109	CG33109	3R	-	14220560	14221584	0.0	0.0	0.0
FBgn0039437	TwdlL	3R	-	26624587	26625652	0.0	0.0	0.0
FBgn0038056	CG5961	3R	-	12458421	12460294	0.0	0.0	0.0
FBgn0266702	CR45192	3R	-	5835478	5836178	0.0	0.0	0.0
FBgn0037720	CG8312	3R	+	9591309	9625073	0.0	0.0	0.0
FBgn0039136	CG5902	3R	+	23986642	23988738	0.0	0.0	0.0
FBgn0039315	CG13658	3R	+	25287474	25288930	0.0	0.0	0.0
FBgn0039869	CG1890	3R	+	31743490	31744248	0.0	0.0	0.0
FBgn0038511	CG5873	3R	+	17425768	17446499	0.0	0.0	0.0
FBgn0024944	Oamb	3R	-	20689018	20714577	0.0	0.0	0.0
FBgn0038168	omd	3R	-	13679440	13687210	0.0	0.0	0.0
FBgn0004779	Ccp84Ae	3R	-	6690887	6691758	0.0	0.0	0.0
FBgn0004389	bnk	3R	+	31193362	31194389	0.0	0.0	0.0
FBgn0051087	CG31087	3R	-	25311027	25313833	0.0	0.0	0.0
FBgn0039239	CG13641	3R	-	24864191	24864732	0.0	0.0	0.0
FBgn0038749	Xport	3R	-	19914396	19915412	0.0	0.0	0.0
FBgn0037743	CG8412	3R	+	9756491	9759313	0.0	0.0	0.0
FBgn0051223	CG31223	3R	+	20831127	20832455	0.0	0.0	0.0
FBgn0267781	CR46112	3R	+	30106997	30107532	0.0	0.0	0.0
FBgn0002962	nos	3R	+	19157238	19160202	0.0	0.0	0.0
FBgn0040279	Osi14	3R	+	6299128	6300738	0.0	0.0	0.0
FBgn0028734	Fmr1	3R	-	10101420	10110121	0.0	0.0	0.0
FBgn0039265	CG11790	3R	+	25047706	25049455	0.0	0.0	0.0
FBgn0263402	CG43448	3R	-	30237094	30237734	0.0	0.0	0.0
FBgn0024491	Bin1	3R	-	16186156	16189564	0.0	0.0	0.0
FBgn0265066	CR44177	3R	+	14496378	14508987	0.0	0.0	0.0
FBgn0263383	CR43435	3R	-	6778117	6778952	0.0	0.0	0.0
FBgn0013995	Calx	3R	+	20978183	21015613	0.0	0.0	0.0
FBgn0262323	mir-252	3R	-	13464219	13464311	0.0	0.0	0.0
FBgn0004509	Fur1	3R	-	25347431	25473058	0.0	0.0	0.0
FBgn0267751	CR46082	3R	+	30135008	30137581	0.0	0.0	0.0
FBgn0039532	Mtl	3R	+	27636412	27639871	0.0	0.0	0.0
FBgn0038485	CG5255	3R	+	17137893	17138865	0.0	0.0	0.0
FBgn0265156	CR44225	3R	-	23011921	23012360	0.0	0.0	0.0
FBgn0037760	FBXO11	3R	-	9803486	9809368	0.0	0.0	0.0
FBgn0265420	CR44332	3R	-	7626882	7627290	0.0	0.0	0.0
FBgn0020379	Rfx	3R	-	10361760	10378068	0.0	0.0	0.0
FBgn0261995	CG42813	3R	-	27227070	27228561	0.0	0.0	0.0
FBgn0260466	Indy-2	3R	+	20042757	20048716	0.0	0.0	0.0
FBgn0051331	tRNA:CR31331	3R	-	13798198	13798270	0.0	0.0	0.0
FBgn0003227	rec	3R	-	15823019	15832632	0.0	0.0	0.0
FBgn0037275	CG14655	3R	-	4777497	4780302	0.0	0.0	0.0
FBgn0037445	CG9727	3R	-	6449944	6456676	0.0	0.0	0.0
FBgn0065066	snoRNA:Me28S-A2564	3R	+	29863299	29863344	0.0	0.0	0.0
FBgn0010258	Rbp4	3R	-	13654556	13656394	0.0	0.0	0.0
FBgn0011845	tRNA:D:96A	3R	+	24555302	24555373	0.0	0.0	0.0
FBgn0025781	Cdc16	3R	+	23281201	23284123	0.0	0.0	0.0
FBgn0085404	CG34375	3R	-	23000139	23010562	0.0	0.0	0.0
FBgn0037546	mAChR-B	3R	+	8059284	8087049	0.0	0.0	0.0
FBgn0266230	CR44925	3R	+	5965806	5966411	0.0	0.0	0.0
FBgn0038350	AOX4	3R	-	15548628	15552833	0.0	0.0	0.0
FBgn0038160	CG9759	3R	-	13607078	13609246	0.0	0.0	0.0
FBgn0037879	scpr-C	3R	+	11225520	11226681	0.0	0.0	0.0
FBgn0039056	CenB1A	3R	+	23118400	23124217	0.0	0.0	0.0
FBgn0039654	Brd8	3R	+	29223485	29226276	0.0	0.0	0.0
FBgn0267191	CR45631	3R	+	16428304	16428976	0.0	0.0	0.0
FBgn0038428	CG14894	3R	-	16441843	16443007	0.0	0.0	0.0
FBgn0051343	CG31343	3R	+	21745266	21749003	0.0	0.0	0.0
FBgn0265101	Sgt1	3R	-	8304190	8305274	0.0	0.0	0.0
FBgn0264983	CR44134	3R	+	4436356	4437230	0.0	0.0	0.0
FBgn0038611	CG14309	3R	-	18381580	18385072	0.0	0.0	0.0
FBgn0267790	rump	3R	-	9505853	9510324	0.0	0.0	0.0
FBgn0038808	Srp14	3R	+	20580115	20580764	0.0	0.0	0.0
FBgn0037838	CG4089	3R	+	10815288	10817490	0.0	0.0	0.0
FBgn0002862	Mst87F	3R	-	13827151	13828008	0.0	0.0	0.0
FBgn0037345	rev7	3R	+	5588873	5589703	0.0	0.0	0.0
FBgn0004782	Ccp84Ab	3R	-	6701968	6702877	0.0	0.0	0.0
FBgn0037742	Rpt3R	3R	-	9754735	9756510	0.0	0.0	0.0
FBgn0051432	tRNA:CR31432	3R	-	12322563	12322634	0.0	0.0	0.0
FBgn0039305	CG11858	3R	+	25262741	25263292	0.0	0.0	0.0
FBgn0267132	CR45572	3R	+	31491078	31492678	0.0	0.0	0.0
FBgn0038341	AdamTS-A	3R	-	15442246	15476193	0.0	0.0	0.0
FBgn0037653	CG11982	3R	+	9006456	9008030	0.0	0.0	0.0
FBgn0040071	tara	3R	+	16225651	16260329	0.0	0.0	0.0
FBgn0040571	CG17193	3R	-	20036421	20056097	0.0	0.0	0.0
FBgn0038833	CG15696	3R	+	20847068	20847748	0.0	0.0	0.0
FBgn0037976	Tk	3R	-	11994175	12005473	0.0	0.0	0.0
FBgn0037719	bocksbeutel	3R	-	9589468	9591002	0.0	0.0	0.0
FBgn0014861	Mcm2	3R	+	8264970	8267924	0.0	0.0	0.0
FBgn0051007	CG31007	3R	-	30991700	30992457	0.0	0.0	0.0
FBgn0039611	CG14528	3R	+	28875621	28877805	0.0	0.0	0.0
FBgn0267113	CR45553	3R	+	30530355	30532377	0.0	0.0	0.0
FBgn0037382	Hpr1	3R	-	5818794	5821440	0.0	0.0	0.0
FBgn0250832	Dup99B	3R	-	29715068	29715377	0.0	0.0	0.0
FBgn0053192	MtnD	3R	+	20534962	20535301	0.0	0.0	0.0
FBgn0039687	CG7593	3R	-	29724159	29724950	0.0	0.0	0.0
FBgn0266699	CR45189	3R	-	30781178	30783645	0.0	0.0	0.0
FBgn0039486	CG6074	3R	-	27102988	27106184	0.0	0.0	0.0
FBgn0266719	Unc-13-4B	3R	+	25056286	25064348	0.0	0.0	0.0
FBgn0051522	CG31522	3R	-	4441415	4462883	0.0	0.0	0.0
FBgn0267222	CR45662	3R	-	24282911	24283368	0.0	0.0	0.0
FBgn0011474	pr-set7	3R	+	14316038	14320494	0.0	0.0	0.0
FBgn0051413	CG31413	3R	+	23702761	23704542	0.0	0.0	0.0
FBgn0020912	Ptx1	3R	+	30912754	30930682	0.0	0.0	0.0
FBgn0001296	kar	3R	-	12682186	12689367	0.0	0.0	0.0
FBgn0042213	CG18731	3R	+	29725027	29725690	0.0	0.0	0.0
FBgn0023178	Pdf	3R	-	26455462	26456141	0.0	0.0	0.0
FBgn0267120	CR45560	3R	+	7387444	7388319	0.0	0.0	0.0
FBgn0038931	CG13407	3R	+	22103414	22105590	0.0	0.0	0.0
FBgn0039766	CG15536	3R	-	30424499	30425162	0.0	0.0	0.0
FBgn0038951	CG5380	3R	-	22366080	22367373	0.0	0.0	0.0
FBgn0260743	GC1	3R	+	11967708	11971686	0.0	0.0	0.0
FBgn0037517	CG10086	3R	+	7790633	7793483	0.0	0.0	0.0
FBgn0038167	lkb1	3R	+	13676549	13679430	0.0	0.0	0.0
FBgn0053630	CG33630	3R	+	10062624	10063327	0.0	0.0	0.0
FBgn0267137	CR45577	3R	-	10896479	10897181	0.0	0.0	0.0
FBgn0039463	CG18472	3R	+	26947868	26949682	0.0	0.0	0.0
FBgn0040628	CG18672	3R	+	31260247	31261667	0.0	0.0	0.0
FBgn0037378	CG2046	3R	-	5793308	5794317	0.0	0.0	0.0
FBgn0037783	Npc2c	3R	+	10060252	10061136	0.0	0.0	0.0
FBgn0051030	CG31030	3R	-	30164692	30166419	0.0	0.0	0.0
FBgn0266701	CR45191	3R	+	30664778	30666142	0.0	0.0	0.0
FBgn0038598	CG7131	3R	-	18286620	18288777	0.0	0.0	0.0
FBgn0038400	CG5903	3R	-	16144401	16146855	0.0	0.0	0.0
FBgn0038787	CG4360	3R	-	20324274	20328003	0.0	0.0	0.0
FBgn0004855	RpII15	3R	+	14309089	14310178	0.0	0.0	0.0
FBgn0266404	CR45044	3R	+	29031028	29034098	0.0	0.0	0.0
FBgn0011768	Fdh	3R	-	10870906	10872381	0.0	0.0	0.0
FBgn0039552	CG12426	3R	-	27871501	27872390	0.0	0.0	0.0
FBgn0267118	CR45558	3R	-	4585178	4589308	0.0	0.0	0.0
FBgn0051457	CG31457	3R	-	23126581	23127981	0.0	0.0	0.0
FBgn0040256	Ugt86Dd	3R	-	11126597	11128328	0.0	0.0	0.0
FBgn0000036	nAChRalpha1	3R	-	24393896	24457157	0.0	0.0	0.0
FBgn0037677	CG12951	3R	-	9329223	9330331	0.0	0.0	0.0
FBgn0051427	CG31427	3R	-	29238830	29240363	0.0	0.0	0.0
FBgn0267561	CR45901	3R	+	6833363	6834247	0.0	0.0	0.0
FBgn0038014	CG10041	3R	-	12350815	12352079	0.0	0.0	0.0
FBgn0264898	CR44089	3R	-	21436351	21436701	0.0	0.0	0.0
FBgn0267780	CR46111	3R	+	30026218	30026872	0.0	0.0	0.0
FBgn0051122	CG31122	3R	-	18406064	18412874	0.0	0.0	0.0
FBgn0039855	CG1638	3R	+	31590581	31592316	0.0	0.0	0.0
FBgn0038275	CG3817	3R	+	14898739	14899617	0.0	0.0	0.0
FBgn0037242	CG9855	3R	-	4395979	4397875	0.0	0.0	0.0
FBgn0037778	mtTFB2	3R	+	10045574	10047260	0.0	0.0	0.0
FBgn0038087	beat-Va	3R	-	12840560	12848419	0.0	0.0	0.0
FBgn0053092	P5CDh2	3R	+	21877936	21880696	0.0	0.0	0.0
FBgn0002413	dco	3R	-	31054085	31061210	0.0	0.0	0.0
FBgn0020910	RpL3	3R	+	11221894	11225173	0.0	0.0	0.0
FBgn0039565	CG4884	3R	-	27957356	27959245	0.0	0.0	0.0
FBgn0263500	CR43489	3R	-	17286242	17287238	0.0	0.0	0.0
FBgn0266231	CR44926	3R	+	5969983	5970598	0.0	0.0	0.0
FBgn0037341	CG12746	3R	+	5564865	5567435	0.0	0.0	0.0
FBgn0267723	CR46056	3R	+	21638652	21639088	0.0	0.0	0.0
FBgn0265606	Prosalpha4T1	3R	-	20748184	20749074	0.0	0.0	0.0
FBgn0042105	CG18748	3R	-	7786170	7787923	0.0	0.0	0.0
FBgn0260645	CG42537	3R	+	6377797	6378233	0.0	0.0	0.0
FBgn0002629	E(spl)m4-BFM	3R	-	26023821	26024579	0.0	0.0	0.0
FBgn0039732	CG15525	3R	-	29996961	29997676	0.0	0.0	0.0
FBgn0039580	Gfat2	3R	-	28337019	28339765	0.0	0.0	0.0
FBgn0265203	CR44263	3R	+	31758710	31759360	0.0	0.0	0.0
FBgn0038515	CG5823	3R	-	17532325	17534587	0.0	0.0	0.0
FBgn0051266	CG31266	3R	+	17132662	17133719	0.0	0.0	0.0
FBgn0037228	CG1092	3R	+	4266770	4268316	0.0	0.0	0.0
FBgn0037900	CG5276	3R	+	11431738	11433543	0.0	0.0	0.0
FBgn0262613	CG43139	3R	-	27501366	27502025	0.0	0.0	0.0
FBgn0267215	CR45655	3R	+	25846778	25847078	0.0	0.0	0.0
FBgn0038914	fit	3R	-	21883924	21884454	0.0	0.0	0.0
FBgn0039039	lmd	3R	-	23021222	23026713	0.0	0.0	0.0
FBgn0051278	CG31278	3R	-	10707398	10708340	0.0	0.0	0.0
FBgn0039132	AP-1sigma	3R	+	23958651	23962555	0.0	0.0	0.0
FBgn0264792	CR44022	3R	-	29458779	29459278	0.0	0.0	0.0
FBgn0051228	tRNA:CR31228	3R	-	18628467	18628538	0.0	0.0	0.0
FBgn0038576	Arp5	3R	+	18185498	18187875	0.0	0.0	0.0
FBgn0026616	alpha-Man-IIb	3R	+	15804248	15824118	0.0	0.0	0.0
FBgn0038236	Cyp313a1	3R	+	14521049	14523064	0.0	0.0	0.0
FBgn0002632	E(spl)m6-BFM	3R	+	26032911	26034047	0.0	0.0	0.0
FBgn0026190	PH4alphaMP	3R	-	30491813	30496153	0.0	0.0	0.0
FBgn0039616	CG11828	3R	+	28923044	28925086	0.0	0.0	0.0
FBgn0085315	CG34286	3R	-	19715186	19715927	0.0	0.0	0.0
FBgn0051017	PH4alphaNE3	3R	+	30604181	30606144	0.0	0.0	0.0
FBgn0038730	CG6300	3R	-	19771382	19773225	0.0	0.0	0.0
FBgn0039431	plum	3R	-	26470078	26535217	0.0	0.0	0.0
FBgn0039160	CG5510	3R	-	24167675	24169562	0.0	0.0	0.0
FBgn0039194	CG13614	3R	+	24369568	24370731	0.0	0.0	0.0
FBgn0039126	CG13601	3R	-	23926372	23927634	0.0	0.0	0.0
FBgn0014006	Pk92B	3R	+	19879719	19886030	0.0	0.0	0.0
FBgn0023212	EloB	3R	-	20578222	20579850	0.0	0.0	0.0
FBgn0263409	CR43455	3R	+	24439867	24440469	0.0	0.0	0.0
FBgn0000412	D1	3R	-	9238083	9240654	0.0	0.0	0.0
FBgn0038653	CG18208	3R	-	18799280	18849224	0.0	0.0	0.0
FBgn0037291	CG14662	3R	-	4981999	4984232	0.0	0.0	0.0
FBgn0266410	CG45050	3R	+	9340216	9362994	0.0	0.0	0.0
FBgn0262003	CG42821	3R	+	17413077	17413639	0.0	0.0	0.0
FBgn0039581	Moca-cyp	3R	+	28340334	28345169	0.0	0.0	0.0
FBgn0261262	CG42613	3R	+	18929196	18978088	0.0	0.0	0.0
FBgn0000564	Eh	3R	-	17446642	17448858	0.0	0.0	0.0
FBgn0037963	Cad87A	3R	-	11893512	11949129	0.0	0.0	0.0
FBgn0038788	Sirt2	3R	+	20328465	20330915	0.0	0.0	0.0
FBgn0051075	CG31075	3R	-	26985624	26988517	0.0	0.0	0.0
FBgn0053329	Sp212	3R	-	14222074	14224155	0.0	0.0	0.0
FBgn0038725	CG6184	3R	-	19652369	19657866	0.0	0.0	0.0
FBgn0264490	Eip93F	3R	+	21949114	22014539	0.0	0.0	0.0
FBgn0027524	CG3909	3R	+	10043270	10044606	0.0	0.0	0.0
FBgn0266706	CR45196	3R	+	9228133	9230277	0.0	0.0	0.0
FBgn0038506	CG5860	3R	+	17409619	17410840	0.0	0.0	0.0
FBgn0037661	Ada	3R	+	9065183	9066303	0.0	0.0	0.0
FBgn0051217	modSP	3R	-	16652446	16655662	0.0	0.0	0.0
FBgn0012025	tRNA:Y1:85Ab	3R	-	8668612	8668705	0.0	0.0	0.0
FBgn0038901	Burs	3R	+	21769518	21770279	0.0	0.0	0.0
FBgn0267680	CR46016	3R	-	12532699	12533786	0.0	0.0	0.0
FBgn0037680	CG8121	3R	+	9335170	9337459	0.0	0.0	0.0
FBgn0038437	CG14898	3R	-	16481861	16482452	0.0	0.0	0.0
FBgn0053325	CG33325	3R	-	8678954	8680034	0.0	0.0	0.0
FBgn0039802	dj-1beta	3R	+	30807117	30807978	0.0	0.0	0.0
FBgn0038404	CG8925	3R	+	16171991	16180475	0.0	0.0	0.0
FBgn0038832	CG15695	3R	+	20842140	20844981	0.0	0.0	0.0
FBgn0037985	ssp5	3R	+	12033142	12035525	0.0	0.0	0.0
FBgn0039198	CG5768	3R	-	24386104	24390339	0.0	0.0	0.0
FBgn0039354	Lgr3	3R	+	25665809	25677214	0.0	0.0	0.0
FBgn0266758	Esyt2	3R	+	24544719	24556549	0.0	0.0	0.0
FBgn0037885	CG17721	3R	+	11235140	11236077	0.0	0.0	0.0
FBgn0261843	pre-mod(mdg4)-W	3R	+	21365609	21368279	0.0	0.0	0.0
FBgn0051089	CG31089	3R	+	25902643	25904178	0.0	0.0	0.0
FBgn0267143	CR45583	3R	+	12329320	12330223	0.0	0.0	0.0
FBgn0027873	Cpsf100	3R	+	29034573	29037062	0.0	0.0	0.0
FBgn0023083	fray	3R	+	18573091	18589459	0.0	0.0	0.0
FBgn0262883	CR43238	3R	-	30746685	30747172	0.0	0.0	0.0
FBgn0261833	CR42765	3R	-	26324499	26325294	0.0	0.0	0.0
FBgn0266736	CR45209	3R	+	27109329	27111033	0.0	0.0	0.0
FBgn0267196	CR45636	3R	+	15698281	15698506	0.0	0.0	0.0
FBgn0012001	tRNA:V3b:84Dd	3R	-	7475903	7475975	0.0	0.0	0.0
FBgn0051577	tRNA:CR31577	3R	+	17657145	17657217	0.0	0.0	0.0
FBgn0039259	CG11781	3R	-	25024473	25025017	0.0	0.0	0.0
FBgn0039590	CG10011	3R	-	28607939	28635099	0.0	0.0	0.0
FBgn0038318	CG6236	3R	-	15325325	15328269	0.0	0.0	0.0
FBgn0082961	snoRNA:Psi28S-3385b	3R	-	5596201	5596340	0.0	0.0	0.0
FBgn0267772	CR46103	3R	-	28302913	28303571	0.0	0.0	0.0
FBgn0037734	trbd	3R	-	9705996	9711037	0.0	0.0	0.0
FBgn0037539	CG10435	3R	-	8010907	8013201	0.0	0.0	0.0
FBgn0039536	unc80	3R	+	27662439	27677099	0.0	0.0	0.0
FBgn0039712	CG15514	3R	-	29860055	29861494	0.0	0.0	0.0
FBgn0002522	lab	3R	-	6661427	6678590	0.0	0.0	0.0
FBgn0014380	RhoL	3R	-	9497101	9502581	0.0	0.0	0.0
FBgn0039752	CG15530	3R	+	30177877	30180178	0.0	0.0	0.0
FBgn0037537	CG2767	3R	-	8005924	8008110	0.0	0.0	0.0
FBgn0024329	Mekk1	3R	-	18733106	18743594	0.0	0.0	0.0
FBgn0037892	mRpL40	3R	+	11407918	11408756	0.0	0.0	0.0
FBgn0017456	Ubc84D	3R	-	7518820	7519456	0.0	0.0	0.0
FBgn0267233	CR45673	3R	+	4634975	4635655	0.0	0.0	0.0
FBgn0037320	CG14668	3R	-	5386717	5387664	0.0	0.0	0.0
FBgn0039650	Mesh1	3R	-	29201756	29202525	0.0	0.0	0.0
FBgn0013812	Dhc93AB	3R	-	21024580	21042499	0.0	0.0	0.0
FBgn0051016	CG31016	3R	+	30606189	30610456	0.0	0.0	0.0
FBgn0040080	pins	3R	+	27582840	27586376	0.0	0.0	0.0
FBgn0262448	mir-279	3R	+	29215585	29215684	0.0	0.0	0.0
FBgn0260231	CG42505	3R	-	12028070	12031757	0.0	0.0	0.0
FBgn0250821	CG14644	3R	-	4251894	4253043	0.0	0.0	0.0
FBgn0038007	Cyp313a3	3R	-	12237138	12239266	0.0	0.0	0.0
FBgn0259991	CG42488	3R	+	25483098	25485481	0.0	0.0	0.0
FBgn0037826	CG14689	3R	-	10709588	10711248	0.0	0.0	0.0
FBgn0266750	CR45223	3R	-	17646903	17653478	0.0	0.0	0.0
FBgn0261061	Sfp96F	3R	-	25830061	25830228	0.0	0.0	0.0
FBgn0004087	Dhfr	3R	+	16481167	16481878	0.0	0.0	0.0
FBgn0038691	CG5250	3R	-	19228217	19229276	0.0	0.0	0.0
FBgn0267747	CR46078	3R	-	28146392	28146962	0.0	0.0	0.0
FBgn0039757	RpS7	3R	-	30206447	30209020	0.0	0.0	0.0
FBgn0038532	CG14322	3R	+	17647679	17669985	0.0	0.0	0.0
FBgn0051477	CG31477	3R	+	10121773	10122320	0.0	0.0	0.0
FBgn0051205	CG31205	3R	+	20731631	20732707	0.0	0.0	0.0
FBgn0085461	CG34432	3R	+	30649151	30649873	0.0	0.0	0.0
FBgn0064126	CG33722	3R	+	8244055	8248054	0.0	0.0	0.0
FBgn0038840	CG5621	3R	+	20901956	20908263	0.0	0.0	0.0
FBgn0039080	Ir94h	3R	+	23487501	23489180	0.0	0.0	0.0
FBgn0037801	CG3999	3R	+	10251518	10255268	0.0	0.0	0.0
FBgn0267204	CR45644	3R	-	21860748	21860978	0.0	0.0	0.0
FBgn0051374	sals	3R	-	11437547	11451791	0.0	0.0	0.0
FBgn0267127	CR45567	3R	+	29022478	29024217	0.0	0.0	0.0
FBgn0051099	CG31099	3R	-	25309429	25310943	0.0	0.0	0.0
FBgn0051235	CG31235	3R	-	18316075	18328942	0.0	0.0	0.0
FBgn0039212	Syx18	3R	-	24623802	24625562	0.0	0.0	0.0
FBgn0267703	CR46036	3R	+	17700741	17701873	0.0	0.0	0.0
FBgn0266917	CG16941	3R	-	16999384	17002355	0.0	0.0	0.0
FBgn0267648	pre-mod(mdg4)-G	3R	-	21354445	21359768	0.0	0.0	0.0
FBgn0044809	TotZ	3R	+	20877736	20878363	0.0	0.0	0.0
FBgn0003249	Rh3	3R	-	20081060	20082450	0.0	0.0	0.0
FBgn0026620	tacc	3R	-	4733654	4749056	0.0	0.0	0.0
FBgn0000063	ald	3R	+	17671271	17673828	0.0	0.0	0.0
FBgn0039371	CG4960	3R	-	25786329	25787298	0.0	0.0	0.0
FBgn0085326	CG34297	3R	-	6747068	6748007	0.0	0.0	0.0
FBgn0039448	TwdlQ	3R	-	26692546	26693590	0.0	0.0	0.0
FBgn0039529	CG5612	3R	-	27623359	27626011	0.0	0.0	0.0
FBgn0037845	CG14694	3R	-	10858202	10859813	0.0	0.0	0.0
FBgn0267574	CR45914	3R	+	13466495	13466722	0.0	0.0	0.0
FBgn0038371	Pbp45	3R	-	15838146	15839515	0.0	0.0	0.0
FBgn0038590	CG12320	3R	-	18251069	18252734	0.0	0.0	0.0
FBgn0039415	CG6142	3R	+	26133154	26137148	0.0	0.0	0.0
FBgn0015230	Glut3	3R	+	16788311	16790021	0.0	0.0	0.0
FBgn0037531	CG10445	3R	-	7916599	7920299	0.0	0.0	0.0
FBgn0051131	CG31131	3R	-	27961992	27963219	0.0	0.0	0.0
FBgn0051230	CG31230	3R	+	18671679	18672094	0.0	0.0	0.0
FBgn0051064	CG31064	3R	-	27229505	27239085	0.0	0.0	0.0
FBgn0038838	TotB	3R	+	20873938	20874522	0.0	0.0	0.0
FBgn0051419	CG31419	3R	+	17284648	17285421	0.0	0.0	0.0
FBgn0267757	CR46088	3R	+	22928593	22929129	0.0	0.0	0.0
FBgn0002609	E(spl)m3-HLH	3R	+	26021823	26023127	0.0	0.0	0.0
FBgn0038316	CG6276	3R	-	15318203	15320069	0.0	0.0	0.0
FBgn0038330	CG14868	3R	-	15367816	15369945	0.0	0.0	0.0
